йЩ╬щсиw0x7ceуШюМ
╧иф╠╢ЗбК,╧иф╠цШЁф,╫╩рвхуфз,©╙ел╪ш,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,г╟йуел╪ш,╦╢х╗рРвс,Ёи╫╩а©,Ёи╫╩╤Н,╡╗╤╞,╣ьгЬ,ппр╣,иойпхуфз,мкйпхуфз
603609.SH,╨л╥Адар╣,20180510,9.3712,9.2643,9.4197,9.2255,9.3129,-0.5219,34387.5,32927.247,-0.04860000000000042,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180509,8.9827,9.3129,9.3712,8.9827,9.041,3.0074,63315.84,60065.001,0.2719000000000005,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180508,8.8371,9.041,9.0507,8.8176,8.8759,1.8601,38441.07,35458.238,0.1651000000000007,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180507,8.7788,8.8759,8.8953,8.7399,8.7982,0.8831,25393.4,23129.802,0.0777000000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180504,8.8662,8.7982,8.9147,8.7399,8.8759,-0.8754,21218.25,19242.481,-0.0777000000000001,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180503,8.8468,8.8759,8.973,8.7399,8.8176,0.6612,29503.53,26861.946,0.05829999999999913,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180502,8.7108,8.8176,8.8468,8.6526,8.7108,1.2261,20186.49,18208.762,0.10679999999999978,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180427,8.8371,8.7108,8.8371,8.6137,8.7788,-0.7746,21019.0,18876.765,-0.06799999999999962,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180426,8.6438,8.7783,8.9704,8.5382,8.615,1.8955,60650.71,55772.507,0.16329999999999956,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180425,8.6631,8.615,8.7015,8.5286,8.6631,-0.5552,22431.5,20126.016,-0.04809999999999981,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180424,8.4902,8.6631,8.6823,8.4806,8.5094,1.8062,30368.14,27171.43,0.15370000000000061,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180423,8.7591,8.5094,8.884,8.3845,8.7495,-2.7442,48955.21,43941.977,-0.24009999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180420,8.9896,8.7495,9.028,8.7303,8.9704,-2.4625,36091.5,33351.474,-0.22090000000000032,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180419,8.8936,8.9704,9.0568,8.8359,9.028,-0.638,36037.46,33689.038,-0.05760000000000076,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180418,9.2681,9.028,9.2969,8.8455,9.2393,-2.287,58606.43,54940.934,-0.2112999999999996,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180417,9.345,9.2393,9.4122,9.1913,9.4026,-1.7368,51015.47,49330.915,-0.16329999999999956,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180416,9.2681,9.4026,9.4218,9.2105,9.3161,0.9285,42096.71,40745.082,0.08649999999999913,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180413,9.4602,9.3161,9.5274,9.2489,9.4218,-1.1219,47587.74,46285.869,-0.1056999999999988,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180412,9.6043,9.4218,9.6523,9.393,9.7195,-3.0629,67029.86,66330.937,-0.29770000000000074,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180411,9.4026,9.7195,9.7868,9.1721,9.4314,3.0547,106225.12,104381.486,0.2881,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180410,9.5659,9.4314,9.6427,9.2777,9.6427,-2.1913,82832.95,80887.304,-0.2112999999999996,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180409,9.7099,9.6427,10.0749,9.5178,9.7003,-0.5938,173512.77,176280.023,-0.05760000000000076,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180404,9.2681,9.7003,9.7579,9.2297,9.3354,3.9088,177173.52,176096.654,0.36490000000000045,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180403,9.1241,9.3354,9.5178,9.0472,9.2297,1.1452,157353.11,153827.606,0.10570000000000057,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180402,9.1433,9.2297,9.3834,9.0088,8.9608,3.0008,123241.8,117851.249,0.2688999999999986,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180330,9.0088,8.9608,9.076,8.9032,9.0568,-1.06,73045.23,68288.752,-0.09600000000000009,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180329,9.0184,9.0568,9.0856,8.8743,8.9608,1.0713,70155.96,65623.13,0.09600000000000009,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180328,9.1625,8.9608,9.1817,8.9512,9.3546,-4.2097,104951.76,99023.451,-0.3937999999999988,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180327,8.932,9.3546,9.3738,8.8455,9.0952,2.8521,169731.92,160408.962,0.2593999999999994,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180326,9.4794,9.0952,9.4794,8.7207,9.5178,-4.4401,218193.68,204491.827,-0.4225999999999992,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180323,8.5478,9.5178,9.5466,8.4133,8.6823,9.623,314926.6,307119.256,0.8354999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180322,8.6438,8.6823,8.7783,8.615,8.6534,0.334,19413.5,17590.431,0.028900000000000148,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180321,8.6342,8.6534,8.8551,8.5862,8.6342,0.2224,32088.0,29178.606,0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180320,8.6727,8.6342,8.6727,8.5574,8.7015,-0.7734,23438.25,21039.544,-0.06729999999999947,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180319,8.8455,8.7015,8.8455,8.6919,8.8551,-1.7346,23034.65,20979.814,-0.15360000000000085,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180316,8.8359,8.8551,8.884,8.6919,8.8359,0.2173,33946.0,31074.812,0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180315,8.884,8.8359,8.98,8.6631,8.8071,0.327,41402.85,38146.202,0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180314,8.7207,8.8071,8.8263,8.7015,8.7687,0.4379,30004.51,27464.029,0.038399999999999324,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180313,8.8359,8.7687,8.8936,8.7591,8.8263,-0.6526,39602.5,36364.586,-0.057599999999998985,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180312,8.7975,8.8263,8.9608,8.7303,8.8359,-0.1086,42593.62,39091.817,-0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180309,8.6534,8.8359,8.8455,8.615,8.7399,1.0984,35608.85,32460.814,0.09600000000000009,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180308,8.6727,8.7399,8.7495,8.4614,8.6823,0.6634,38618.48,34664.993,0.05760000000000076,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180307,8.8167,8.6823,8.8167,8.5766,8.7591,-0.8768,29998.13,27128.843,-0.07680000000000042,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180306,8.4998,8.7591,8.7783,8.4998,8.5478,2.472,44620.35,40414.117,0.2112999999999996,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180305,8.4326,8.5478,8.6438,8.3941,8.2789,3.248,42324.52,37582.721,0.26890000000000036,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180302,8.2405,8.2789,8.3077,8.202,8.2405,0.466,14980.95,12895.196,0.038399999999999324,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180301,8.154,8.2405,8.2693,8.154,8.2309,0.1166,11243.96,9632.865,0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180228,8.202,8.2309,8.3077,8.1252,8.2405,-0.1165,13942.38,11949.829,-0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180227,8.2789,8.2405,8.3077,8.202,8.2981,-0.6941,17393.87,14934.048,-0.057599999999998985,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180226,8.1924,8.2981,8.3077,8.1636,8.202,1.1717,18013.83,15485.12,0.09609999999999985,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180223,8.0964,8.202,8.2501,8.058,8.1348,0.8261,13875.0,11783.865,0.0671999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180222,8.1636,8.1348,8.1636,8.058,8.0772,0.7131,10356.4,8747.354,0.05760000000000076,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180214,8.0676,8.0772,8.106,8.0196,8.0676,0.119,5955.5,5000.83,0.009599999999998943,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180213,8.1348,8.0676,8.1924,8.0676,8.1252,-0.7089,8738.0,7412.506,-0.057599999999998985,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180212,8.1444,8.1252,8.202,8.0772,8.0772,0.5943,10906.0,9250.368,0.04800000000000004,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180209,8.1444,8.0772,8.1444,7.9715,8.2117,-1.6379,19578.8,16418.197,-0.13450000000000095,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180208,8.154,8.2117,8.2405,8.058,8.1636,0.5892,13748.22,11685.479,0.04809999999999981,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180207,8.0676,8.1636,8.2309,7.9715,8.0196,1.7956,21635.7,18328.052,0.14400000000000013,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180206,8.3365,8.0196,8.3557,7.9235,8.3941,-4.4615,27625.5,23201.53,-0.3744999999999994,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180205,8.3077,8.3941,8.471,8.1732,8.2309,1.9828,21036.87,18304.149,0.1631999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180202,8.0676,8.2309,8.3077,7.9427,8.0484,2.2675,18786.25,16015.091,0.18249999999999922,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180201,8.3173,8.0484,8.3941,8.0388,8.3461,-3.5669,23194.35,19779.41,-0.29769999999999897,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180131,8.4229,8.3461,8.4614,8.2981,8.4229,-0.9118,15881.8,13853.573,-0.07680000000000042,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180130,8.3653,8.4229,8.4902,8.3557,8.4326,-0.115,15408.0,13474.797,-0.009700000000000486,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180129,8.6823,8.4326,8.7207,8.3557,8.6823,-2.876,33493.02,29655.642,-0.24969999999999892,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180126,8.6823,8.6823,8.7111,8.615,8.7783,-1.0936,27717.02,24988.546,-0.09600000000000009,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180125,8.4902,8.7783,8.98,8.4229,8.4806,3.5104,43324.88,39338.676,0.29769999999999897,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180124,8.4037,8.4806,8.5094,8.3845,8.4133,0.7999,18413.0,16231.998,0.06730000000000125,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180123,8.3653,8.4133,8.4902,8.3269,8.3845,0.3435,13407.01,11769.143,0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180122,8.3365,8.3845,8.4518,8.2597,8.3461,0.4601,15873.5,13814.965,0.038399999999999324,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180119,8.5574,8.3461,8.5574,8.3269,8.5574,-2.4692,32678.12,28544.272,-0.2112999999999996,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180118,8.6438,8.5574,8.6823,8.5478,8.6631,-1.2201,18501.41,16552.357,-0.10570000000000057,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180117,8.7399,8.6631,8.7591,8.5862,8.7687,-1.2043,25688.51,23181.891,-0.1056000000000008,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180116,8.5286,8.7687,9.0184,8.4229,8.5286,2.8152,59322.89,54083.677,0.24009999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180115,8.6631,8.5286,8.7591,8.4998,8.6342,-1.223,17246.76,15432.556,-0.10559999999999903,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180112,8.615,8.6342,8.7303,8.5958,8.615,0.2229,14886.2,13404.627,0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180111,8.5382,8.615,8.6727,8.519,8.5958,0.2234,14241.0,12767.137,0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180110,8.7399,8.5958,8.7495,8.5382,8.7399,-1.6488,22175.5,19946.394,-0.1440999999999999,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180109,8.8743,8.7399,8.8743,8.6919,8.7687,-0.3284,22642.17,20637.595,-0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180108,8.8071,8.7687,8.98,8.7591,8.7879,-0.2185,26537.75,24525.019,-0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180105,8.7207,8.7879,8.8071,8.6631,8.7303,0.6598,25162.42,22917.944,0.05760000000000076,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180104,8.7399,8.7303,8.8359,8.6727,8.7495,-0.2194,22285.53,20316.196,-0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180103,8.615,8.7495,8.8359,8.5958,8.5862,1.9019,41619.21,37892.313,0.16329999999999956,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20180102,8.5286,8.5862,8.6054,8.4998,8.5286,0.6754,17825.0,15889.96,0.057599999999998985,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171229,8.4133,8.5286,8.5286,8.4133,8.4229,1.2549,28002.29,24758.228,0.10570000000000057,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171228,8.4902,8.4229,8.5382,8.4037,8.5478,-1.4612,16469.95,14517.728,-0.12490000000000023,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171227,8.5478,8.5478,8.6342,8.4902,8.5862,-0.4472,20119.85,17914.545,-0.038399999999999324,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171226,8.615,8.5862,8.615,8.4518,8.5766,0.1119,29740.24,26352.199,0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171225,8.4518,8.5766,8.6438,8.3749,8.4326,1.7077,33933.43,30168.69,0.14399999999999835,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171222,8.3461,8.4326,8.4518,8.2693,8.3461,1.0364,15075.44,13094.87,0.08650000000000091,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171221,8.2309,8.3461,8.3461,8.2309,8.2405,1.2815,15131.02,13078.876,0.10559999999999903,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171220,8.2885,8.2405,8.3365,8.2117,8.2981,-0.6941,13025.65,11228.806,-0.057599999999998985,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171219,8.2117,8.2981,8.3365,8.2117,8.2789,0.2319,12649.18,10933.623,0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171218,8.2501,8.2789,8.3365,8.2117,8.2405,0.466,15904.9,13740.85,0.038399999999999324,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171215,8.2405,8.2405,8.3845,8.202,8.2405,0.0,16515.76,14227.757,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171214,8.2213,8.2405,8.3173,8.1828,8.2597,-0.2325,10871.5,9332.415,-0.019199999999999662,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171213,8.202,8.2597,8.2981,8.202,8.2501,0.1164,11313.32,9729.826,0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171212,8.2309,8.2501,8.3269,8.1828,8.2501,0.0,17979.0,15487.742,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171211,8.2501,8.2501,8.3077,8.154,8.2117,0.4676,19195.52,16439.303,0.038399999999999324,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171208,8.0772,8.2117,8.2501,8.0676,8.0964,1.4241,17493.42,14925.352,0.11530000000000129,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171207,8.106,8.0964,8.202,8.0868,8.154,-0.7064,12691.0,10747.708,-0.05760000000000076,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171206,7.9139,8.154,8.1924,7.9139,8.1156,0.4732,24494.74,20484.946,0.038399999999999324,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171205,8.471,8.1156,8.4806,8.058,8.519,-4.7353,53255.0,45841.367,-0.40339999999999954,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171204,8.4902,8.519,8.5382,8.4037,8.5478,-0.3369,32023.33,28257.401,-0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171201,8.7399,8.5478,8.7399,8.4037,8.7495,-2.3053,51349.41,45553.304,-0.20169999999999888,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171130,8.6919,8.7495,9.2681,8.6727,8.9512,-2.2533,100375.55,93524.452,-0.20170000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171117,9.1241,8.9512,9.393,8.932,9.0664,-1.2706,130751.16,125185.293,-0.11519999999999975,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171116,8.9512,9.0664,9.1241,8.884,8.9608,1.1785,55964.5,52710.639,0.10559999999999903,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171115,9.028,8.9608,9.1529,8.932,9.0664,-1.1647,39344.25,36889.236,-0.10559999999999903,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171114,8.8647,9.0664,9.076,8.8071,8.8647,2.2753,55535.75,51877.399,0.20170000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171113,8.9128,8.8647,8.9128,8.8167,8.9128,-0.5397,19421.11,17914.551,-0.048100000000001586,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171110,8.9512,8.9128,9.028,8.8455,8.9512,-0.429,36438.49,33916.931,-0.038399999999999324,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171109,8.884,8.9512,8.9896,8.8455,8.9512,0.0,22522.51,20938.515,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171108,8.9608,8.9512,8.9992,8.8647,8.9512,0.0,39763.13,37042.418,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171107,8.7783,8.9512,8.9992,8.6823,8.7495,2.3053,53664.02,49633.364,0.20170000000000066,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171106,8.615,8.7495,8.7687,8.615,8.6534,1.1105,23066.79,20893.569,0.09609999999999985,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171103,8.6534,8.6534,8.7111,8.5958,8.6438,0.1111,20405.06,18403.715,0.009599999999998943,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171102,8.7399,8.6438,8.7687,8.6246,8.7303,-0.9908,42771.42,38746.492,-0.08649999999999913,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171101,8.5766,8.7303,8.7591,8.5574,8.5766,1.7921,37761.92,34219.009,0.15370000000000061,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171031,8.5286,8.5766,8.615,8.5286,8.4806,1.132,20693.17,18476.592,0.09599999999999831,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171030,8.6919,8.4806,8.7783,8.3845,8.6438,-1.8881,38085.11,33936.932,-0.1631999999999998,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171027,8.6919,8.6438,8.7015,8.6342,8.6919,-0.5534,14116.0,12719.003,-0.04809999999999981,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171026,8.6823,8.6919,8.7015,8.6438,8.7015,-0.1103,18621.55,16812.984,-0.009599999999998943,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171025,8.7303,8.7015,8.7303,8.6631,8.7111,-0.1102,15677.25,14183.181,-0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171024,8.7015,8.7111,8.7399,8.6246,8.7015,0.1103,18531.61,16723.045,0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171023,8.6342,8.7015,8.7111,8.5958,8.6342,0.7795,15574.91,14041.486,0.06729999999999947,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171020,8.615,8.6342,8.7015,8.6054,8.6054,0.3347,20150.5,18155.946,0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171019,8.8263,8.6054,8.8263,8.5958,8.8263,-2.5027,41917.69,37927.91,-0.22090000000000032,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171018,8.8647,8.8263,9.0184,8.7975,8.8551,-0.3252,26580.48,24582.718,-0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171017,8.9416,8.8551,8.9992,8.7399,9.0088,-1.7061,32379.66,29839.392,-0.15370000000000061,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171016,8.98,9.0088,9.1817,8.9128,8.98,0.3207,65284.0,61521.402,0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171013,8.9224,8.98,8.98,8.9128,8.9416,0.4295,24747.69,23070.111,0.0384000000000011,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171012,8.9896,8.9416,8.9992,8.9032,9.0088,-0.7459,31587.5,29407.202,-0.06720000000000148,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171011,8.9896,9.0088,9.0664,8.9704,9.0088,0.0,44805.7,42076.0,0.0,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171010,9.0184,9.0088,9.0184,8.9224,9.0184,-0.1064,48178.45,44953.622,-0.009599999999998943,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20171009,9.0472,9.0184,9.1048,8.9032,8.9896,0.3204,51289.27,48042.255,0.02880000000000038,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170929,9.2489,8.9896,9.2585,8.9416,8.8743,1.2993,85814.97,81185.798,0.11529999999999951,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170928,8.7879,8.8743,8.932,8.7207,8.7783,1.0936,29159.6,26618.784,0.09600000000000009,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170927,8.8167,8.7783,8.8263,8.7687,8.7879,-0.1092,11095.5,10159.126,-0.009600000000000719,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170926,8.7591,8.7879,8.8455,8.7399,8.7975,-0.1091,16655.5,15248.991,-0.009599999999998943,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170925,8.7015,8.7975,8.8071,8.7015,8.7687,0.3284,28504.71,26053.767,0.028799999999998604,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170922,8.8071,8.7687,8.8455,8.6631,8.8359,-0.7605,36615.19,33324.606,-0.0671999999999997,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170921,8.9512,8.8359,8.9512,8.8263,8.9512,-1.2881,31105.85,28780.954,-0.11529999999999951,аидЧ,кгао,20140808,
603609.SH,╨л╥Адар╣,20170920,8.9128,8.9512,8.98,8.8743,8.9608,-0.1071,25913.62,24093.81,-0.009600000000000719,аидЧ,кгао,20140808,
